,value,percentage,datetime,type,cod_ccaa,ccaa
1177,19914.449,0.0355046947383767,2021,Solar fotovoltaica,9,Cataluña
1178,35125.996,0.0585214315558,2021,Solar fotovoltaica,9,Cataluña
1179,33403.295,0.0624289442617439,2021,Solar fotovoltaica,9,Cataluña
1180,43464.383,0.0617509973808496,2021,Solar fotovoltaica,9,Cataluña
1181,41692.932,0.0669339608186066,2021,Solar fotovoltaica,9,Cataluña
1182,46367.863,0.0830387970662876,2021,Solar fotovoltaica,9,Cataluña
1183,40925.991,0.0841507720622221,2021,Solar fotovoltaica,9,Cataluña
1184,31712.706,0.0756433523720978,2021,Solar fotovoltaica,9,Cataluña
1185,30396.481,0.0836089988787711,2021,Solar fotovoltaica,9,Cataluña
1186,20273.577,0.0401237046312979,2021,Solar fotovoltaica,9,Cataluña
1187,16719.041,0.0248631630793887,2021,Solar fotovoltaica,9,Cataluña
1188,5151.617,0.0068742179378605,2020,Solar térmica,9,Cataluña
1189,4460.225,0.0079519612663888,2021,Solar térmica,9,Cataluña
1190,7944.003,0.013235053259232,2021,Solar térmica,9,Cataluña
1191,6473.49,0.0120986012424509,2021,Solar térmica,9,Cataluña
1192,6657.92,0.0094590828652026,2021,Solar térmica,9,Cataluña
1193,9631.26,0.0154620543231119,2021,Solar térmica,9,Cataluña
1194,9023.407,0.0161597454409214,2021,Solar térmica,9,Cataluña
1195,9704.384,0.0199538578305477,2021,Solar térmica,9,Cataluña
1196,8364.173,0.0199508072739105,2021,Solar térmica,9,Cataluña
1197,8961.755,0.0246503325087802,2021,Solar térmica,9,Cataluña
1198,6788.279,0.013434772835146,2021,Solar térmica,9,Cataluña
1199,4233.212,0.0062952797535232,2021,Solar térmica,9,Cataluña
1200,13330.861,0.0177884426993165,2020,Otras renovables,9,Cataluña
1201,12206.882,0.0217631740209023,2021,Otras renovables,9,Cataluña
1202,14986.555,0.0249682500871927,2021,Otras renovables,9,Cataluña
1203,14087.915,0.0263295480370779,2021,Otras renovables,9,Cataluña
1204,12137.501,0.017244068378034,2021,Otras renovables,9,Cataluña
1205,11316.538,0.0181676047895665,2021,Otras renovables,9,Cataluña
1206,11798.21,0.0211290558276417,2021,Otras renovables,9,Cataluña
1207,10659.251,0.0219172261767592,2021,Otras renovables,9,Cataluña
1208,12685.698,0.0302588093207819,2021,Otras renovables,9,Cataluña
1209,13878.846,0.0381753539053628,2021,Otras renovables,9,Cataluña
1210,13053.68,0.0258347108984014,2021,Otras renovables,9,Cataluña
1211,14790.403,0.0219950535320106,2021,Otras renovables,9,Cataluña
1212,12854.714,0.0171530813654948,2020,Residuos renovables,9,Cataluña
1213,10500.627,0.0187211585013753,2021,Residuos renovables,9,Cataluña
1214,6547.72,0.0109087852719263,2021,Residuos renovables,9,Cataluña
1215,11953.6745,0.0223407684506432,2021,Residuos renovables,9,Cataluña
1216,13551.725,0.0192532937826586,2021,Residuos renovables,9,Cataluña
1217,12739.654,0.0204522795777136,2021,Residuos renovables,9,Cataluña
1218,12990.662,0.0232645818845422,2021,Residuos renovables,9,Cataluña
1219,12137.019,0.0249557675801633,2021,Residuos renovables,9,Cataluña
1220,11684.6345,0.0278710030239195,2021,Residuos renovables,9,Cataluña
1221,12451.9085,0.0342503990450427,2021,Residuos renovables,9,Cataluña
1222,10471.526,0.0207243357333023,2021,Residuos renovables,9,Cataluña
1223,12481.301,0.0185611496619894,2021,Residuos renovables,9,Cataluña
1224,7255.261,0.2166282554744999,2018,Hidráulica,13,Comunidad de Madrid
1225,7365.365,0.2144963579507908,2019,Hidráulica,13,Comunidad de Madrid
1226,7916.29,0.2094883776514733,2019,Hidráulica,13,Comunidad de Madrid
1227,9552.571,0.2552183379658802,2019,Hidráulica,13,Comunidad de Madrid
1228,8793.242,0.2243546797546918,2019,Hidráulica,13,Comunidad de Madrid
1229,9590.487,0.2334123666252354,2019,Hidráulica,13,Comunidad de Madrid
1230,7660.623,0.2042173640806711,2019,Hidráulica,13,Comunidad de Madrid
1231,6305.742,0.1858501614164082,2019,Hidráulica,13,Comunidad de Madrid
1232,4911.483,0.146687857209427,2019,Hidráulica,13,Comunidad de Madrid
1233,4269.331,0.1345216512810594,2019,Hidráulica,13,Comunidad de Madrid
1234,7635.876,0.2341696549900613,2019,Hidráulica,13,Comunidad de Madrid
1235,15735.216,0.3751407205406644,2019,Hidráulica,13,Comunidad de Madrid
1236,5146.445,0.1536630318668705,2018,Solar fotovoltaica,13,Comunidad de Madrid
1237,6551.194,0.1907858270742961,2019,Solar fotovoltaica,13,Comunidad de Madrid
1238,9032.505,0.2390267181443354,2019,Solar fotovoltaica,13,Comunidad de Madrid
1239,7628.735,0.2038187486365858,2019,Solar fotovoltaica,13,Comunidad de Madrid
1240,10747.47,0.2742157204388504,2019,Solar fotovoltaica,13,Comunidad de Madrid
1241,10586.305,0.257648491037688,2019,Solar fotovoltaica,13,Comunidad de Madrid
1242,10375.872,0.2766006406892026,2019,Solar fotovoltaica,13,Comunidad de Madrid
1243,9774.529,0.2880862858676051,2019,Solar fotovoltaica,13,Comunidad de Madrid
1244,8009.285,0.2392077615721373,2019,Solar fotovoltaica,13,Comunidad de Madrid
1245,6472.266,0.2039335694164396,2019,Solar fotovoltaica,13,Comunidad de Madrid
1246,3916.796,0.1201165089619648,2019,Solar fotovoltaica,13,Comunidad de Madrid
1247,3434.892,0.0818907004428387,2019,Solar fotovoltaica,13,Comunidad de Madrid
1248,13467.019,0.4020995016460393,2018,Otras renovables,13,Comunidad de Madrid
1249,13264.394,0.3862896412362893,2019,Otras renovables,13,Comunidad de Madrid
1250,14549.112,0.3850124072197434,2019,Otras renovables,13,Comunidad de Madrid
1251,12888.082,0.3443339879502573,2019,Otras renovables,13,Comunidad de Madrid
1252,13359.963,0.3408720265403286,2019,Otras renovables,13,Comunidad de Madrid
1253,14537.617,0.3538151492266509,2019,Otras renovables,13,Comunidad de Madrid
1254,12972.72,0.3458275760805099,2019,Otras renovables,13,Comunidad de Madrid
1255,12817.951,0.3777855583653139,2019,Otras renovables,13,Comunidad de Madrid
1256,12928.104,0.3861147180068875,2019,Otras renovables,13,Comunidad de Madrid
1257,13460.339,0.4241196171210067,2019,Otras renovables,13,Comunidad de Madrid
1258,13674.454,0.4193549208181829,2019,Otras renovables,13,Comunidad de Madrid
1259,14651.851,0.3493123921142521,2019,Otras renovables,13,Comunidad de Madrid
1260,7623.0325,0.2276092110125901,2018,Residuos renovables,13,Comunidad de Madrid
1261,7156.996,0.2084281737386237,2019,Residuos renovables,13,Comunidad de Madrid
1262,6290.7765,0.1664724969844477,2019,Residuos renovables,13,Comunidad de Madrid
1263,7359.627,0.1966289254472766,2019,Residuos renovables,13,Comunidad de Madrid
1264,6292.811,0.1605575732661289,2019,Residuos renovables,13,Comunidad de Madrid
1265,6373.761,0.1551239931104257,2019,Residuos renovables,13,Comunidad de Madrid
1266,6502.889,0.1733544191496163,2019,Residuos renovables,13,Comunidad de Madrid
1267,5030.9495,0.1482779943506725,2019,Residuos renovables,13,Comunidad de Madrid
1268,7633.6745,0.2279896632115481,2019,Residuos renovables,13,Comunidad de Madrid
1269,7535.193,0.2374251621814941,2019,Residuos renovables,13,Comunidad de Madrid
1270,7381.181,0.2263589152297909,2019,Residuos renovables,13,Comunidad de Madrid
1271,8122.877,0.1936561869022446,2019,Residuos renovables,13,Comunidad de Madrid
1272,12505.179,0.3146005140732783,2019,Hidráulica,13,Comunidad de Madrid
1273,8883.309,0.2404264160465666,2020,Hidráulica,13,Comunidad de Madrid
1274,7810.953,0.2063674967255376,2020,Hidráulica,13,Comunidad de Madrid
1275,12028.71,0.3034601573747149,2020,Hidráulica,13,Comunidad de Madrid
1276,10583.927,0.2594017801741508,2020,Hidráulica,13,Comunidad de Madrid
1277,12005.759,0.2789203243546531,2020,Hidráulica,13,Comunidad de Madrid
1278,12281.391,0.281878962649128,2020,Hidráulica,13,Comunidad de Madrid
1279,9978.374,0.2539057991356228,2020,Hidráulica,13,Comunidad de Madrid
1280,7401.98,0.2072796083877788,2020,Hidráulica,13,Comunidad de Madrid
1281,4474.834,0.136732777863954,2020,Hidráulica,13,Comunidad de Madrid
1282,8052.323,0.2461497428821153,2020,Hidráulica,13,Comunidad de Madrid
1283,18567.381,0.4165173057179673,2020,Hidráulica,13,Comunidad de Madrid
1284,3726.171,0.0937415859561019,2019,Solar fotovoltaica,13,Comunidad de Madrid
1285,5207.19,0.1409323968549919,2020,Solar fotovoltaica,13,Comunidad de Madrid
1286,6451.948,0.1704622160398787,2020,Solar fotovoltaica,13,Comunidad de Madrid
1287,7228.153,0.1823517606550094,2020,Solar fotovoltaica,13,Comunidad de Madrid
1288,9324.62,0.2285373876300819,2020,Solar fotovoltaica,13,Comunidad de Madrid
1289,9810.314,0.2279152832320717,2020,Solar fotovoltaica,13,Comunidad de Madrid
1290,9998.465,0.2294819000782252,2020,Solar fotovoltaica,13,Comunidad de Madrid
1291,9429.589,0.2399416308273751,2020,Solar fotovoltaica,13,Comunidad de Madrid
1292,7745.752,0.2169063468462296,2020,Solar fotovoltaica,13,Comunidad de Madrid
1293,6298.515,0.1924570726797424,2020,Solar fotovoltaica,13,Comunidad de Madrid
1294,3514.309,0.1074281616321531,2020,Solar fotovoltaica,13,Comunidad de Madrid
1295,3401.125,0.0762965666191705,2020,Solar fotovoltaica,13,Comunidad de Madrid
1296,15361.26,0.386452708338944,2019,Otras renovables,13,Comunidad de Madrid
1297,15455.464,0.4183015380706371,2020,Otras renovables,13,Comunidad de Madrid
1298,16061.73,0.4243552628189505,2020,Otras renovables,13,Comunidad de Madrid
1299,14055.227,0.3545851049162664,2020,Otras renovables,13,Comunidad de Madrid
1300,14797.097,0.3626624884326571,2020,Otras renovables,13,Comunidad de Madrid
1301,15521.964,0.3606095402632393,2020,Otras renovables,13,Comunidad de Madrid
1302,14499.984,0.3327994726614399,2020,Otras renovables,13,Comunidad de Madrid
1303,14024.34,0.3568578663266862,2020,Otras renovables,13,Comunidad de Madrid
1304,13839.095,0.3875398463710072,2020,Otras renovables,13,Comunidad de Madrid
1305,14226.017,0.434689381181477,2020,Otras renovables,13,Comunidad de Madrid
1306,13750.782,0.4203447196204151,2020,Otras renovables,13,Comunidad de Madrid
1307,15735.508,0.3529906235167749,2020,Otras renovables,13,Comunidad de Madrid
1308,8156.7815,0.2052051916316757,2019,Residuos renovables,13,Comunidad de Madrid
1309,7402.1775,0.2003396490278042,2020,Residuos renovables,13,Comunidad de Madrid
1310,7525.094,0.1988150244156331,2020,Residuos renovables,13,Comunidad de Madrid
1311,6326.425,0.1596029770540092,2020,Residuos renovables,13,Comunidad de Madrid
1312,6095.645,0.14939834376311,2020,Residuos renovables,13,Comunidad de Madrid
1313,5705.6495,0.132554852150036,2020,Residuos renovables,13,Comunidad de Madrid
1314,6789.8925,0.1558396646112068,2020,Residuos renovables,13,Comunidad de Madrid
1315,5867.209,0.1492947037103157,2020,Residuos renovables,13,Comunidad de Madrid
1316,6723.2945,0.1882741983949845,2020,Residuos renovables,13,Comunidad de Madrid
1317,7727.4905,0.2361207682748265,2020,Residuos renovables,13,Comunidad de Madrid
1318,7395.6935,0.2260773758653163,2020,Residuos renovables,13,Comunidad de Madrid
1319,6873.68,0.154195504146087,2020,Residuos renovables,13,Comunidad de Madrid
1320,26490.113,0.561891954471207,2020,Hidráulica,13,Comunidad de Madrid
1321,38930.522,0.6009983849523507,2021,Hidráulica,13,Comunidad de Madrid
1322,24195.068,0.4487302051210572,2021,Hidráulica,13,Comunidad de Madrid
1323,13088.903,0.3148670540449404,2021,Hidráulica,13,Comunidad de Madrid
1324,8455.222,0.2153273715236048,2021,Hidráulica,13,Comunidad de Madrid
1325,10519.844,0.2562573766436158,2021,Hidráulica,13,Comunidad de Madrid
1326,11175.877,0.266857574448555,2021,Hidráulica,13,Comunidad de Madrid
1327,11293.412,0.3049757340069145,2021,Hidráulica,13,Comunidad de Madrid
1328,6847.758,0.2007426950697326,2021,Hidráulica,13,Comunidad de Madrid
1329,4728.201,0.138311248157976,2021,Hidráulica,13,Comunidad de Madrid
1330,3614.52,0.1197518194133339,2021,Hidráulica,13,Comunidad de Madrid
1331,4046.756,0.1330007227399906,2021,Hidráulica,13,Comunidad de Madrid
1332,2725.131,0.0578037996206386,2020,Solar fotovoltaica,13,Comunidad de Madrid
1333,4573.041,0.0705973132166294,2021,Solar fotovoltaica,13,Comunidad de Madrid
1334,7409.164,0.1374129505027864,2021,Solar fotovoltaica,13,Comunidad de Madrid
1335,6904.51,0.1660951053975899,2021,Solar fotovoltaica,13,Comunidad de Madrid
1336,9294.889,0.2367109955213082,2021,Solar fotovoltaica,13,Comunidad de Madrid
1337,9123.747,0.2222492530668762,2021,Solar fotovoltaica,13,Comunidad de Madrid
1338,10106.43,0.2413213205669774,2021,Solar fotovoltaica,13,Comunidad de Madrid
1339,9325.536,0.2518337404681513,2021,Solar fotovoltaica,13,Comunidad de Madrid
1340,7117.108,0.2086387166459963,2021,Solar fotovoltaica,13,Comunidad de Madrid
1341,6518.099,0.1906700684482863,2021,Solar fotovoltaica,13,Comunidad de Madrid
1342,4832.764,0.1601131773500386,2021,Solar fotovoltaica,13,Comunidad de Madrid
1343,3622.212,0.1190476554349871,2021,Solar fotovoltaica,13,Comunidad de Madrid
1344,12840.69,0.2723688041972068,2020,Otras renovables,13,Comunidad de Madrid
1345,14136.785,0.2182396874467446,2021,Otras renovables,13,Comunidad de Madrid
1346,15947.701,0.2957716482110853,2021,Otras renovables,13,Comunidad de Madrid
1347,14197.974,0.3415469002090289,2021,Otras renovables,13,Comunidad de Madrid
1348,15235.443,0.3879978426572009,2021,Otras renovables,13,Comunidad de Madrid
1349,14541.792,0.3542297271344631,2021,Otras renovables,13,Comunidad de Madrid
1350,14197.692,0.3390124685416324,2021,Otras renovables,13,Comunidad de Madrid
1351,13566.525,0.3663605755105858,2021,Otras renovables,13,Comunidad de Madrid
1352,13789.603,0.4042435597405268,2021,Otras renovables,13,Comunidad de Madrid
1353,15370.066,0.4496113876568426,2021,Otras renovables,13,Comunidad de Madrid
1354,14372.295,0.4761651548186655,2021,Otras renovables,13,Comunidad de Madrid
1355,15386.281,0.5056856635983453,2021,Otras renovables,13,Comunidad de Madrid
1356,5088.562,0.1079354417109475,2020,Residuos renovables,13,Comunidad de Madrid
1357,7136.069,0.110164614384275,2021,Residuos renovables,13,Comunidad de Madrid
1358,6367.0315,0.118085196165071,2021,Residuos renovables,13,Comunidad de Madrid
1359,7378.2305,0.1774909403484407,2021,Residuos renovables,13,Comunidad de Madrid
1360,6281.27,0.1599637902978861,2021,Residuos renovables,13,Comunidad de Madrid
1361,6866.485,0.1672636431550447,2021,Residuos renovables,13,Comunidad de Madrid
1362,6399.558,0.1528086364428353,2021,Residuos renovables,13,Comunidad de Madrid
1363,2845.0535,0.0768299500143483,2021,Residuos renovables,13,Comunidad de Madrid
1364,6357.6465,0.1863750285437442,2021,Residuos renovables,13,Comunidad de Madrid
1365,7568.858,0.2214072957368949,2021,Residuos renovables,13,Comunidad de Madrid
1366,7363.8455,0.243969848417962,2021,Residuos renovables,13,Comunidad de Madrid
1367,7371.3225,0.242265958226677,2021,Residuos renovables,13,Comunidad de Madrid
1368,34583.391,0.0801078830171748,2018,Hidráulica,14,Comunidad Foral de Navarra
1369,76468.871,0.2730861189058443,2019,Hidráulica,14,Comunidad Foral de Navarra
1370,49043.068,0.1407834674789923,2019,Hidráulica,14,Comunidad Foral de Navarra
1371,42637.727,0.1644819814598942,2019,Hidráulica,14,Comunidad Foral de Navarra
1372,47543.649,0.1347913838729038,2019,Hidráulica,14,Comunidad Foral de Navarra
1373,39882.439,0.1497698295285329,2019,Hidráulica,14,Comunidad Foral de Navarra
1374,23208.688,0.0811345404817158,2019,Hidráulica,14,Comunidad Foral de Navarra
1375,18503.258,0.0815925511515281,2019,Hidráulica,14,Comunidad Foral de Navarra
1376,16581.292,0.0641477831191626,2019,Hidráulica,14,Comunidad Foral de Navarra
1377,14618.967,0.0664801338162302,2019,Hidráulica,14,Comunidad Foral de Navarra
1378,63900.263,0.2328607359725315,2019,Hidráulica,14,Comunidad Foral de Navarra
1379,83446.172,0.2713132124814277,2019,Hidráulica,14,Comunidad Foral de Navarra
1380,353912.097,0.8197908893560798,2018,Eólica,14,Comunidad Foral de Navarra
1381,154589.844,0.55207223499115,2019,Eólica,14,Comunidad Foral de Navarra
1382,243962.759,0.7003216672285214,2019,Eólica,14,Comunidad Foral de Navarra
1383,164283.815,0.6337515931135516,2019,Eólica,14,Comunidad Foral de Navarra
1384,244350.044,0.6927587863557748,2019,Eólica,14,Comunidad Foral de Navarra
1385,166495.685,0.6252383501341611,2019,Eólica,14,Comunidad Foral de Navarra
1386,202234.768,0.7069863221525668,2019,Eólica,14,Comunidad Foral de Navarra
1387,148950.919,0.6568186790442321,2019,Eólica,14,Comunidad Foral de Navarra
1388,190009.621,0.7350872271269508,2019,Eólica,14,Comunidad Foral de Navarra
1389,169036.796,0.7686992396895636,2019,Eólica,14,Comunidad Foral de Navarra
1390,172451.762,0.628436290146096,2019,Eólica,14,Comunidad Foral de Navarra
1391,187314.297,0.6090254644966848,2019,Eólica,14,Comunidad Foral de Navarra
1392,15493.086,0.0358876988339006,2018,Solar fotovoltaica,14,Comunidad Foral de Navarra
1393,24400.147,0.0871379602944848,2019,Solar fotovoltaica,14,Comunidad Foral de Navarra
1394,31912.266,0.0916076347954404,2019,Solar fotovoltaica,14,Comunidad Foral de Navarra
1395,26437.665,0.1019876018337678,2019,Solar fotovoltaica,14,Comunidad Foral de Navarra
1396,33237.032,0.0942305782862394,2019,Solar fotovoltaica,14,Comunidad Foral de Navarra
1397,35729.624,0.134174835586123,2019,Solar fotovoltaica,14,Comunidad Foral de Navarra
1398,35452.331,0.1239367164869763,2019,Solar fotovoltaica,14,Comunidad Foral de Navarra
1399,33353.172,0.1470752011605586,2019,Solar fotovoltaica,14,Comunidad Foral de Navarra
1400,28806.176,0.1114419992447167,2019,Solar fotovoltaica,14,Comunidad Foral de Navarra
1401,21628.533,0.0983563180687631,2019,Solar fotovoltaica,14,Comunidad Foral de Navarra
1402,11866.844,0.0432442981887448,2019,Solar fotovoltaica,14,Comunidad Foral de Navarra
1403,12812.364,0.0416575566380851,2019,Solar fotovoltaica,14,Comunidad Foral de Navarra
1404,27721.636,0.0642135287928446,2018,Otras renovables,14,Comunidad Foral de Navarra
1405,24558.56,0.0877036858085208,2019,Otras renovables,14,Comunidad Foral de Navarra
1406,23440.055,0.0672872304970458,2019,Otras renovables,14,Comunidad Foral de Navarra
1407,25865.096,0.0997788235927863,2019,Otras renovables,14,Comunidad Foral de Navarra
1408,27589.513,0.078219251485082,2019,Otras renovables,14,Comunidad Foral de Navarra
1409,24183.795,0.090816984751183,2019,Otras renovables,14,Comunidad Foral de Navarra
1410,25156.095,0.0879424208787411,2019,Otras renovables,14,Comunidad Foral de Navarra
1411,25968.965,0.1145135686436812,2019,Otras renovables,14,Comunidad Foral de Navarra
